entityName,metric.type,metric.count,metric.amount,year,quarter,state
530016,TOTAL,1591033,2295184224.145106,2019,4,andhra-pradesh
530026,TOTAL,1438154,2509394595.5414515,2019,4,andhra-pradesh
517507,TOTAL,1406768,2478459132.7705936,2019,4,andhra-pradesh
522001,TOTAL,1324202,2927313967.683236,2019,4,andhra-pradesh
515001,TOTAL,1202983,2376869516.684207,2019,4,andhra-pradesh
530003,TOTAL,1131832,1339103327.887921,2019,4,andhra-pradesh
530017,TOTAL,1084796,1266927471.3317952,2019,4,andhra-pradesh
visakhapatnam,TOTAL,27115031,48809747614.678894,2020,1,andhra-pradesh
chittoor,TOTAL,13257740,23441848567.344193,2020,1,andhra-pradesh
krishna,TOTAL,12175289,24481702770.714714,2020,1,andhra-pradesh
guntur,TOTAL,11493331,22992734620.64621,2020,1,andhra-pradesh
east godavari,TOTAL,11346242,21854701379.428688,2020,1,andhra-pradesh
anantapur,TOTAL,8466129,17864325752.82528,2020,1,andhra-pradesh
kurnool,TOTAL,8246869,17022710311.813044,2020,1,andhra-pradesh
spsr nellore,TOTAL,7430247,15387829694.446861,2020,1,andhra-pradesh
prakasam,TOTAL,6318396,14169104764.526735,2020,1,andhra-pradesh
ysr,TOTAL,6031255,14059924636.819914,2020,1,andhra-pradesh
530026,TOTAL,6695271,15258657486.862274,2020,1,andhra-pradesh
517501,TOTAL,2196548,3731404465.729061,2020,1,andhra-pradesh
530016,TOTAL,1661816,2593325339.0472875,2020,1,andhra-pradesh
517507,TOTAL,1554974,2719620696.0325623,2020,1,andhra-pradesh
515001,TOTAL,1346804,2696427930.6755033,2020,1,andhra-pradesh
530003,TOTAL,1159480,1519955258.5314608,2020,1,andhra-pradesh
524002,TOTAL,1125194,2653339803.95633,2020,1,andhra-pradesh
530017,TOTAL,1104748,1412381495.9440272,2020,1,andhra-pradesh
520010,TOTAL,1098395,2059547223.1742206,2020,1,andhra-pradesh
522001,TOTAL,1058410,2575723775.0488396,2020,1,andhra-pradesh
visakhapatnam,TOTAL,25300401,48293889917.41437,2020,2,andhra-pradesh
chittoor,TOTAL,14848197,27361300300.01902,2020,2,andhra-pradesh
east godavari,TOTAL,13130334,26319906327.32029,2020,2,andhra-pradesh
krishna,TOTAL,12313709,26964149095.36629,2020,2,andhra-pradesh
guntur,TOTAL,12308707,27463593607.83911,2020,2,andhra-pradesh
anantapur,TOTAL,10473739,22094006659.412506,2020,2,andhra-pradesh
kurnool,TOTAL,9821381,22419372061.805172,2020,2,andhra-pradesh
spsr nellore,TOTAL,9454274,20665376460.772232,2020,2,andhra-pradesh
prakasam,TOTAL,8844580,19846026726.90433,2020,2,andhra-pradesh
ysr,TOTAL,8033609,19597207268.132023,2020,2,andhra-pradesh
530026,TOTAL,4994637,12817902607.017586,2020,2,andhra-pradesh
517501,TOTAL,1708935,3203679955.4885287,2020,2,andhra-pradesh
517507,TOTAL,1575118,2854711069.441047,2020,2,andhra-pradesh
524002,TOTAL,1553283,3993963025.6852684,2020,2,andhra-pradesh
530016,TOTAL,1067022,1893629834.0393307,2020,2,andhra-pradesh
516001,TOTAL,1066066,2616099329.3322473,2020,2,andhra-pradesh
515001,TOTAL,1026587,2447755903.073549,2020,2,andhra-pradesh
518002,TOTAL,979822,2015820866.3250332,2020,2,andhra-pradesh
522001,TOTAL,963666,2678051229.473872,2020,2,andhra-pradesh
520002,TOTAL,956641,2767045048.1995325,2020,2,andhra-pradesh
visakhapatnam,TOTAL,34421299,67628440368.111465,2020,3,andhra-pradesh
chittoor,TOTAL,20501863,42811566246.16463,2020,3,andhra-pradesh
krishna,TOTAL,19110457,44788458672.084435,2020,3,andhra-pradesh
east godavari,TOTAL,17972431,39300043804.75851,2020,3,andhra-pradesh
guntur,TOTAL,17601395,42531195809.75448,2020,3,andhra-pradesh
spsr nellore,TOTAL,16468209,39128324534.03021,2020,3,andhra-pradesh
anantapur,TOTAL,14447683,34102037972.657852,2020,3,andhra-pradesh
kurnool,TOTAL,13243292,32529351107.17173,2020,3,andhra-pradesh
prakasam,TOTAL,12266310,31221704852.44969,2020,3,andhra-pradesh
ysr,TOTAL,11934653,32037007334.12973,2020,3,andhra-pradesh
524002,TOTAL,5194663,13718743729.17845,2020,3,andhra-pradesh
530026,TOTAL,4159532,10383207817.795242,2020,3,andhra-pradesh
517501,TOTAL,2735691,5544720473.076229,2020,3,andhra-pradesh
516001,TOTAL,2534360,6637577271.358326,2020,3,andhra-pradesh
517507,TOTAL,2306174,4594510974.325968,2020,3,andhra-pradesh
520002,TOTAL,2238996,6543183825.055463,2020,3,andhra-pradesh
530016,TOTAL,1921871,3560898943.243418,2020,3,andhra-pradesh
515001,TOTAL,1669413,4116758527.095812,2020,3,andhra-pradesh
522001,TOTAL,1625687,4701116488.838855,2020,3,andhra-pradesh
518002,TOTAL,1514873,3352462441.2241564,2020,3,andhra-pradesh
visakhapatnam,TOTAL,46551467,91879823025.40399,2020,4,andhra-pradesh
chittoor,TOTAL,29590411,61505711149.79541,2020,4,andhra-pradesh
krishna,TOTAL,27981050,64461504667.60722,2020,4,andhra-pradesh
guntur,TOTAL,26136538,60641872021.25432,2020,4,andhra-pradesh
east godavari,TOTAL,25989490,58732615663.11841,2020,4,andhra-pradesh
anantapur,TOTAL,20996384,49732610814.26222,2020,4,andhra-pradesh
spsr nellore,TOTAL,20934374,49115443663.37911,2020,4,andhra-pradesh
kurnool,TOTAL,18737323,44718203115.22612,2020,4,andhra-pradesh
prakasam,TOTAL,16176867,41852443493.515396,2020,4,andhra-pradesh
ysr,TOTAL,15676878,42572974713.440254,2020,4,andhra-pradesh
524002,TOTAL,5029692,12810644736.250324,2020,4,andhra-pradesh
530026,TOTAL,4235146,9849636860.464972,2020,4,andhra-pradesh
517501,TOTAL,4125544,7866883789.381668,2020,4,andhra-pradesh
517507,TOTAL,3420778,6749696775.855953,2020,4,andhra-pradesh
516001,TOTAL,3119905,8005247952.077286,2020,4,andhra-pradesh
530016,TOTAL,2981818,5591062751.070802,2020,4,andhra-pradesh
515001,TOTAL,2821800,6442101736.915546,2020,4,andhra-pradesh
518002,TOTAL,2219953,4809927717.539759,2020,4,andhra-pradesh
520010,TOTAL,2170458,4679865894.241622,2020,4,andhra-pradesh
530017,TOTAL,2027751,3252434512.586547,2020,4,andhra-pradesh
visakhapatnam,TOTAL,48248923,95308386037.84721,2021,1,andhra-pradesh
krishna,TOTAL,29717175,69715406644.53484,2021,1,andhra-pradesh
chittoor,TOTAL,29342609,60947491846.66088,2021,1,andhra-pradesh
guntur,TOTAL,27445045,64207987853.108406,2021,1,andhra-pradesh
east godavari,TOTAL,26190701,60027984987.96951,2021,1,andhra-pradesh
spsr nellore,TOTAL,22541428,52210333201.53073,2021,1,andhra-pradesh
anantapur,TOTAL,20102957,48353870395.01808,2021,1,andhra-pradesh
kurnool,TOTAL,17918524,44941629659.56964,2021,1,andhra-pradesh
west godavari,TOTAL,16015685,42124030669.36127,2021,1,andhra-pradesh
ysr,TOTAL,15374473,42570919448.50447,2021,1,andhra-pradesh
524002,TOTAL,7269657,16698428355.239132,2021,1,andhra-pradesh
530026,TOTAL,5875319,13567044097.312927,2021,1,andhra-pradesh
517501,TOTAL,4354325,8224302893.470669,2021,1,andhra-pradesh
520002,TOTAL,3591058,9183853695.408499,2021,1,andhra-pradesh
517507,TOTAL,3378549,6593121540.981036,2021,1,andhra-pradesh
530016,TOTAL,3144495,5679150412.005564,2021,1,andhra-pradesh
516001,TOTAL,2941623,7434205012.068323,2021,1,andhra-pradesh
515001,TOTAL,2815993,6225481722.602297,2021,1,andhra-pradesh
522001,TOTAL,2584588,6753205746.899624,2021,1,andhra-pradesh
520010,TOTAL,2291676,4716738889.930448,2021,1,andhra-pradesh
visakhapatnam,TOTAL,54390299,114439012713.35336,2021,2,andhra-pradesh
krishna,TOTAL,36370960,90021923049.96454,2021,2,andhra-pradesh
chittoor,TOTAL,34344902,73654690122.43158,2021,2,andhra-pradesh
guntur,TOTAL,32968819,82356914463.83287,2021,2,andhra-pradesh
east godavari,TOTAL,31717908,74604325863.66068,2021,2,andhra-pradesh
spsr nellore,TOTAL,30290406,72283071757.09679,2021,2,andhra-pradesh
anantapur,TOTAL,25123346,60987487571.27992,2021,2,andhra-pradesh
kurnool,TOTAL,21972396,56659287474.995804,2021,2,andhra-pradesh
west godavari,TOTAL,20950964,57233116236.18796,2021,2,andhra-pradesh
prakasam,TOTAL,19944047,54535328043.04135,2021,2,andhra-pradesh
524002,TOTAL,11023032,25519404146.52658,2021,2,andhra-pradesh
530026,TOTAL,7850540,19042845773.20165,2021,2,andhra-pradesh
520002,TOTAL,5441708,14948864290.86964,2021,2,andhra-pradesh
517501,TOTAL,4614209,9215678010.439575,2021,2,andhra-pradesh
517507,TOTAL,3834825,7940105016.380435,2021,2,andhra-pradesh
522001,TOTAL,3427039,9832657321.439524,2021,2,andhra-pradesh
515001,TOTAL,3052771,7213837063.020088,2021,2,andhra-pradesh
530016,TOTAL,2892664,5705916880.595729,2021,2,andhra-pradesh
516001,TOTAL,2613562,7256266063.657529,2021,2,andhra-pradesh
518002,TOTAL,2553688,5906664130.524334,2021,2,andhra-pradesh
visakhapatnam,TOTAL,69220981,136945652159.26517,2021,3,andhra-pradesh
krishna,TOTAL,44828275,104417897558.58972,2021,3,andhra-pradesh
chittoor,TOTAL,42628568,89371931753.04831,2021,3,andhra-pradesh
guntur,TOTAL,41675093,96525353090.12305,2021,3,andhra-pradesh
east godavari,TOTAL,39572714,89380370072.7078,2021,3,andhra-pradesh
spsr nellore,TOTAL,34411958,77839676988.30869,2021,3,andhra-pradesh
anantapur,TOTAL,30366444,70291248155.64975,2021,3,andhra-pradesh
kurnool,TOTAL,26377809,62527453761.59807,2021,3,andhra-pradesh
west godavari,TOTAL,26245039,66647238455.1675,2021,3,andhra-pradesh
prakasam,TOTAL,24116580,63367713446.928055,2021,3,andhra-pradesh
524002,TOTAL,10701326,23300508690.71216,2021,3,andhra-pradesh
530026,TOTAL,9780096,22841763578.29273,2021,3,andhra-pradesh
517501,TOTAL,5982442,11419848822.233982,2021,3,andhra-pradesh
520002,TOTAL,5320101,14633600592.216694,2021,3,andhra-pradesh
517507,TOTAL,4866065,9768221617.56348,2021,3,andhra-pradesh
522001,TOTAL,4242875,11355623168.660927,2021,3,andhra-pradesh
530016,TOTAL,4177023,7797927714.306906,2021,3,andhra-pradesh
515001,TOTAL,4040160,8752025049.046715,2021,3,andhra-pradesh
516001,TOTAL,3370675,8720115499.341372,2021,3,andhra-pradesh
520010,TOTAL,3206301,6832329071.6628275,2021,3,andhra-pradesh
visakhapatnam,TOTAL,82711538,159530099772.73474,2021,4,andhra-pradesh
krishna,TOTAL,55489829,125015323207.89836,2021,4,andhra-pradesh
chittoor,TOTAL,51119640,103985734663.73514,2021,4,andhra-pradesh
guntur,TOTAL,50919286,115553993673.17336,2021,4,andhra-pradesh
east godavari,TOTAL,48992531,106725597026.00357,2021,4,andhra-pradesh
spsr nellore,TOTAL,41921081,92256405076.26547,2021,4,andhra-pradesh
anantapur,TOTAL,36129136,81239787006.64764,2021,4,andhra-pradesh
west godavari,TOTAL,33235175,81292461575.08183,2021,4,andhra-pradesh
kurnool,TOTAL,31782248,73968947669.64754,2021,4,andhra-pradesh
prakasam,TOTAL,27858275,71323060008.47623,2021,4,andhra-pradesh
524002,TOTAL,14158439,30358274591.367683,2021,4,andhra-pradesh
530026,TOTAL,10216678,24428085477.49295,2021,4,andhra-pradesh
517501,TOTAL,7246667,13514835187.056923,2021,4,andhra-pradesh
517507,TOTAL,5790910,11415016234.059563,2021,4,andhra-pradesh
520002,TOTAL,5716025,15397268124.171196,2021,4,andhra-pradesh
530016,TOTAL,5252680,9484946022.822403,2021,4,andhra-pradesh
522001,TOTAL,4989759,13298088500.28115,2021,4,andhra-pradesh
515001,TOTAL,4892740,10235401678.208153,2021,4,andhra-pradesh
520010,TOTAL,4198904,8551737728.052567,2021,4,andhra-pradesh
516001,TOTAL,4058071,10324818012.146276,2021,4,andhra-pradesh
papum pare,TOTAL,14224,32555848.462331478,2018,1,arunachal-pradesh
west kameng,TOTAL,5787,9540632.547015157,2018,1,arunachal-pradesh
lohit,TOTAL,3747,11496949.54576835,2018,1,arunachal-pradesh
east siang,TOTAL,3286,5533620.186295529,2018,1,arunachal-pradesh
changlang,TOTAL,3195,5380749.415278763,2018,1,arunachal-pradesh
tawang,TOTAL,2334,5055665.022950603,2018,1,arunachal-pradesh
longding,TOTAL,2321,4361531.578447229,2018,1,arunachal-pradesh
west siang,TOTAL,1887,4796675.565399804,2018,1,arunachal-pradesh
lower subansiri,TOTAL,1477,3650727.893614269,2018,1,arunachal-pradesh
namsai,TOTAL,1400,2162984.705083958,2018,1,arunachal-pradesh
791110,TOTAL,4253,8605127.65004581,2018,1,arunachal-pradesh
791111,TOTAL,4207,9841038.918801479,2018,1,arunachal-pradesh
791102,TOTAL,3286,5671981.37541513,2018,1,arunachal-pradesh
790116,TOTAL,2704,4457038.562331891,2018,1,arunachal-pradesh
790104,TOTAL,2114,4578762.301169472,2018,1,arunachal-pradesh
791109,TOTAL,2112,3137887.500695069,2018,1,arunachal-pradesh
792131,TOTAL,2097,3667031.7501450847,2018,1,arunachal-pradesh
791001,TOTAL,2041,5020173.997662732,2018,1,arunachal-pradesh
791113,TOTAL,1955,6492923.793813149,2018,1,arunachal-pradesh
792001,TOTAL,1865,2638135.148973316,2018,1,arunachal-pradesh
papum pare,TOTAL,25363,66520931.20355793,2018,2,arunachal-pradesh
west kameng,TOTAL,10466,25521321.34140157,2018,2,arunachal-pradesh
lohit,TOTAL,6962,20520618.881890118,2018,2,arunachal-pradesh
east siang,TOTAL,6363,15285584.202916935,2018,2,arunachal-pradesh
changlang,TOTAL,6066,13294258.50337311,2018,2,arunachal-pradesh
tawang,TOTAL,5447,13722374.811357912,2018,2,arunachal-pradesh
longding,TOTAL,4634,10271170.165521314,2018,2,arunachal-pradesh
namsai,TOTAL,3230,6271811.327635023,2018,2,arunachal-pradesh
west siang,TOTAL,2579,7610989.567485569,2018,2,arunachal-pradesh
lower siang,TOTAL,2292,2179451.657976534,2018,2,arunachal-pradesh
791110,TOTAL,7878,19894634.32236063,2018,2,arunachal-pradesh
791111,TOTAL,7239,20302894.32407169,2018,2,arunachal-pradesh
791102,TOTAL,6046,11116134.491696559,2018,2,arunachal-pradesh
790116,TOTAL,4689,11109804.760347228,2018,2,arunachal-pradesh
790104,TOTAL,4436,10757634.641186869,2018,2,arunachal-pradesh
792131,TOTAL,4342,9787595.363164986,2018,2,arunachal-pradesh
791113,TOTAL,4159,10355129.796387024,2018,2,arunachal-pradesh
792103,TOTAL,3885,10332844.690670341,2018,2,arunachal-pradesh
792102,TOTAL,3638,13733030.966675913,2018,2,arunachal-pradesh
791109,TOTAL,3486,8901023.6818946,2018,2,arunachal-pradesh
papum pare,TOTAL,43282,101080479.2917223,2018,3,arunachal-pradesh
west kameng,TOTAL,17026,48528147.45054105,2018,3,arunachal-pradesh
lohit,TOTAL,11595,32702331.664437763,2018,3,arunachal-pradesh
east siang,TOTAL,10539,24885270.773230057,2018,3,arunachal-pradesh
changlang,TOTAL,10162,20494174.949715402,2018,3,arunachal-pradesh
tawang,TOTAL,8715,25733824.994109266,2018,3,arunachal-pradesh
longding,TOTAL,5288,18327334.050755527,2018,3,arunachal-pradesh
namsai,TOTAL,5076,10698272.774381302,2018,3,arunachal-pradesh
west siang,TOTAL,3337,12966152.792519316,2018,3,arunachal-pradesh
tirap,TOTAL,3322,7479257.007852319,2018,3,arunachal-pradesh
791110,TOTAL,13489,28577947.494984522,2018,3,arunachal-pradesh
791111,TOTAL,10508,33766761.060124576,2018,3,arunachal-pradesh
791102,TOTAL,9777,18868814.474471845,2018,3,arunachal-pradesh
791109,TOTAL,8636,14623073.028337255,2018,3,arunachal-pradesh
790116,TOTAL,6870,19935455.777625345,2018,3,arunachal-pradesh
792103,TOTAL,6672,16204421.801473193,2018,3,arunachal-pradesh
790104,TOTAL,6434,18213474.582743015,2018,3,arunachal-pradesh
792001,TOTAL,6307,16330131.581704907,2018,3,arunachal-pradesh
791113,TOTAL,6191,14657152.42532165,2018,3,arunachal-pradesh
792102,TOTAL,5120,16131802.077896373,2018,3,arunachal-pradesh
papum pare,TOTAL,55224,154875448.20778143,2018,4,arunachal-pradesh
west kameng,TOTAL,25439,89194886.84322134,2018,4,arunachal-pradesh
lohit,TOTAL,14268,40510521.949797615,2018,4,arunachal-pradesh
changlang,TOTAL,13950,32343047.413952358,2018,4,arunachal-pradesh
east siang,TOTAL,12893,34272134.344916776,2018,4,arunachal-pradesh
tawang,TOTAL,11104,35921510.89403269,2018,4,arunachal-pradesh
namsai,TOTAL,7244,17643523.29373534,2018,4,arunachal-pradesh
longding,TOTAL,6581,22545311.85089966,2018,4,arunachal-pradesh
tirap,TOTAL,5725,10811742.670586085,2018,4,arunachal-pradesh
lower dibang valley,TOTAL,4227,10951332.393937869,2018,4,arunachal-pradesh
791110,TOTAL,18305,50770919.03443284,2018,4,arunachal-pradesh
791111,TOTAL,14891,50578761.54109968,2018,4,arunachal-pradesh
791102,TOTAL,11990,28553763.558065224,2018,4,arunachal-pradesh
790116,TOTAL,10791,42561249.91245334,2018,4,arunachal-pradesh
792103,TOTAL,8743,23841863.530102827,2018,4,arunachal-pradesh
790104,TOTAL,8727,28710303.165459957,2018,4,arunachal-pradesh
791113,TOTAL,8156,19785304.795617044,2018,4,arunachal-pradesh
791109,TOTAL,7660,17851253.026180793,2018,4,arunachal-pradesh
792001,TOTAL,7520,18988989.141452394,2018,4,arunachal-pradesh
792102,TOTAL,6597,21188725.096378893,2018,4,arunachal-pradesh
papum pare,TOTAL,70941,188556716.3567257,2019,1,arunachal-pradesh
west kameng,TOTAL,34289,101333633.67604163,2019,1,arunachal-pradesh
changlang,TOTAL,17589,40239141.669717625,2019,1,arunachal-pradesh
lohit,TOTAL,15896,42834776.778045304,2019,1,arunachal-pradesh
east siang,TOTAL,15621,39284373.05409969,2019,1,arunachal-pradesh
tawang,TOTAL,13102,39489779.13784294,2019,1,arunachal-pradesh
namsai,TOTAL,8600,20065516.616355177,2019,1,arunachal-pradesh
longding,TOTAL,7287,25349462.055245366,2019,1,arunachal-pradesh
tirap,TOTAL,6877,14075747.836402504,2019,1,arunachal-pradesh
lower dibang valley,TOTAL,6314,13738776.18143886,2019,1,arunachal-pradesh
791110,TOTAL,21769,56305175.15742187,2019,1,arunachal-pradesh
791111,TOTAL,18706,57464660.98623066,2019,1,arunachal-pradesh
791102,TOTAL,14504,35128890.140528455,2019,1,arunachal-pradesh
790116,TOTAL,13724,44410163.52148189,2019,1,arunachal-pradesh
791109,TOTAL,11691,24669479.821121186,2019,1,arunachal-pradesh
791113,TOTAL,10893,28900698.04714023,2019,1,arunachal-pradesh
790104,TOTAL,10231,29899156.53443486,2019,1,arunachal-pradesh
792103,TOTAL,10190,28841570.71793741,2019,1,arunachal-pradesh
792001,TOTAL,9575,24797020.736688815,2019,1,arunachal-pradesh
790101,TOTAL,9149,26500818.398213305,2019,1,arunachal-pradesh
papum pare,TOTAL,86433,246640891.34861866,2019,2,arunachal-pradesh
west kameng,TOTAL,37430,122521180.75595039,2019,2,arunachal-pradesh
lohit,TOTAL,18693,48893746.831022196,2019,2,arunachal-pradesh
changlang,TOTAL,18631,48891048.26477764,2019,2,arunachal-pradesh
east siang,TOTAL,16494,46549881.23941852,2019,2,arunachal-pradesh
tawang,TOTAL,15960,55915834.5871187,2019,2,arunachal-pradesh
namsai,TOTAL,9637,22491356.65721929,2019,2,arunachal-pradesh
west siang,TOTAL,8041,24549832.977181494,2019,2,arunachal-pradesh
tirap,TOTAL,6868,18633793.43372325,2019,2,arunachal-pradesh
longding,TOTAL,6744,23464027.892812617,2019,2,arunachal-pradesh
791110,TOTAL,28827,80501052.65730712,2019,2,arunachal-pradesh
791111,TOTAL,24040,77741634.13628484,2019,2,arunachal-pradesh
791102,TOTAL,14906,38658949.40199398,2019,2,arunachal-pradesh
790116,TOTAL,13929,48120977.088281885,2019,2,arunachal-pradesh
791113,TOTAL,12970,37636424.899820864,2019,2,arunachal-pradesh
790104,TOTAL,12562,43392107.208877556,2019,2,arunachal-pradesh
791109,TOTAL,12214,28228154.97606074,2019,2,arunachal-pradesh
792001,TOTAL,11232,29778429.81452021,2019,2,arunachal-pradesh
792103,TOTAL,11076,30442992.654754497,2019,2,arunachal-pradesh
790101,TOTAL,10926,36302058.29929494,2019,2,arunachal-pradesh
papum pare,TOTAL,117940,301518075.7016427,2019,3,arunachal-pradesh
west kameng,TOTAL,53939,147186019.87590763,2019,3,arunachal-pradesh
changlang,TOTAL,29218,58354823.443366826,2019,3,arunachal-pradesh
lohit,TOTAL,24505,54539458.21434432,2019,3,arunachal-pradesh
tawang,TOTAL,24097,72221026.28393415,2019,3,arunachal-pradesh
east siang,TOTAL,22611,58040119.9573143,2019,3,arunachal-pradesh
namsai,TOTAL,13453,25507641.015596062,2019,3,arunachal-pradesh
west siang,TOTAL,11889,30014806.816802975,2019,3,arunachal-pradesh
tirap,TOTAL,11249,21737827.19336869,2019,3,arunachal-pradesh
longding,TOTAL,10269,26620415.019238282,2019,3,arunachal-pradesh
791110,TOTAL,38560,104152420.6903958,2019,3,arunachal-pradesh
791111,TOTAL,32844,92522169.403638,2019,3,arunachal-pradesh
791102,TOTAL,20744,50221808.10965951,2019,3,arunachal-pradesh
791113,TOTAL,19591,49174022.06411387,2019,3,arunachal-pradesh
790116,TOTAL,19201,53454221.51239009,2019,3,arunachal-pradesh
790104,TOTAL,18759,57742402.565546624,2019,3,arunachal-pradesh
792103,TOTAL,17253,38310432.22806125,2019,3,arunachal-pradesh
790101,TOTAL,15882,43198540.62981644,2019,3,arunachal-pradesh
792001,TOTAL,15645,35020210.50538105,2019,3,arunachal-pradesh
791109,TOTAL,14867,29287244.191191502,2019,3,arunachal-pradesh
papum pare,TOTAL,143272,378838002.3434037,2019,4,arunachal-pradesh
west kameng,TOTAL,66740,198205637.50055438,2019,4,arunachal-pradesh
changlang,TOTAL,33963,71874990.9639822,2019,4,arunachal-pradesh
tawang,TOTAL,30077,91949243.6071119,2019,4,arunachal-pradesh
lohit,TOTAL,29281,67502324.59236205,2019,4,arunachal-pradesh
east siang,TOTAL,26605,72075285.44344108,2019,4,arunachal-pradesh
namsai,TOTAL,18290,32501252.235055387,2019,4,arunachal-pradesh
